,tweet_source,tweet_text,tweet_date,tweet_vader_score,tweet_pos_score,tweet_neu_score,tweet_neg_score
413,Fox News,"Multiple people killed in shooting at video game tournament in Jacksonville, Fla. https://t.co/xOJYsFlQ5r https://t.co/NNq8lEWYrm",Sun Aug 26 22:02:18 +0000 2018,-0.6705,0.0,0.743,0.257
414,Fox News,"Moments ago, @GabbyGiffords released a statement on the fatal shooting at a video game tournament in Jacksonville,… https://t.co/AQ4Ka23Yn1",Sun Aug 26 22:01:10 +0000 2018,-0.5423,0.0,0.811,0.189
415,Fox News,.@GovMikeHuckabee remembers Sen. John McCain. https://t.co/jIQnO6Dsya https://t.co/lgmDwb0US8,Sun Aug 26 21:57:29 +0000 2018,0.0,0.0,1.0,0.0
416,Fox News,Hawaii shuts out South Korea to win Little League World Series title https://t.co/t53ejEfBkV,Sun Aug 26 21:50:00 +0000 2018,0.5859,0.241,0.759,0.0
417,Fox News,RT @FoxBusiness: Would the market crash if Trump were impeached?  https://t.co/7oAEofvVuT,Sun Aug 26 21:47:20 +0000 2018,-0.4019,0.0,0.787,0.213
418,Fox News,"Moments ago, @FLGovScott tweeted that he was on his way to Jacksonville to meet with local law enforcement official… https://t.co/dt90mzW7OU",Sun Aug 26 21:45:03 +0000 2018,0.0,0.0,1.0,0.0
419,Fox News,"Two linked to 'extremist Muslim' New Mexico compound wanted to attack hospital, prosecutors say https://t.co/tIsK21C6bB",Sun Aug 26 21:40:21 +0000 2018,-0.4767,0.0,0.819,0.181
420,CNN,"""It's tough to imagine politics without John McCain. But we need to go on."" Arizona Sen. Jeff Flake tears up when d… https://t.co/9ewGKrsODF",Sun Aug 26 15:15:10 +0000 2018,-0.3818,0.0,0.854,0.146
421,CNN,"After more than a century, the iconic Barnum's Animal Crackers box has gotten a redesign. Instead of animals caged… https://t.co/sKxHv3Filk",Sun Aug 26 15:01:04 +0000 2018,0.0,0.0,1.0,0.0
422,CNN,"Mark McKinnon, a former adviser to John McCain, remembers how McCain would need help with combing his hair before c… https://t.co/sxFvErVs2X",Sun Aug 26 14:49:06 +0000 2018,0.4019,0.124,0.876,0.0
423,CNN,Sen. Chuck Schumer wants a Senate building named for the late Sen. John McCain https://t.co/H1R9hIKDRz https://t.co/EoY55zPvN2,Sun Aug 26 14:46:05 +0000 2018,0.0,0.0,1.0,0.0
424,CNN,How the still-unsolved Tylenol murders changed packaging of consumer products https://t.co/wLBwUisTO4 https://t.co/iKbyecKRjF,Sun Aug 26 14:31:04 +0000 2018,-0.6124,0.0,0.733,0.267
425,CNN,"""It was just an honor to be in his presence"": Democratic Rep. Adam Schiff remembers John McCain #CNNSOTU… https://t.co/Jh3s3FDX3c",Sun Aug 26 14:24:00 +0000 2018,0.4939,0.151,0.849,0.0
426,CNN,"Former Sen. Kelly Ayotte on her friend and mentor Sen. John McCain: “Obviously he’s tough as nails, incredibly brig… https://t.co/eLP41sfpEB",Sun Aug 26 14:16:20 +0000 2018,0.4019,0.141,0.793,0.066
427,CNN,The absolutely remarkable life of John McCain | Analysis by @CillizzaCNN https://t.co/HT81veYwKq https://t.co/K3ZudVJ5BG,Sun Aug 26 14:16:06 +0000 2018,0.5984,0.261,0.739,0.0
428,CNN,"Former Sen. Kelly Ayotte on her friend and mentor Sen. John McCain: “Obviously he’s tough as nails, incredibly brig… https://t.co/RcXwsLx5fy",Sun Aug 26 14:15:48 +0000 2018,0.4019,0.141,0.793,0.066
429,CNN,".@jaketapper's last interview with Sen. John McCain in 2017: ""How do you want the American people to remember you?""… https://t.co/eA03vjiVM4",Sun Aug 26 14:03:48 +0000 2018,0.0772,0.064,0.936,0.0
430,CNN,"Reduced to just their facades, the buildings in Zacharie Gaudrillot-Roy's photographs take on a surreal new quality… https://t.co/K84hSQKDeM",Sun Aug 26 14:01:00 +0000 2018,0.0,0.0,1.0,0.0
431,CNN,"After more than 30 years in the Senate, John McCain has died. He was a politician unlike any other.… https://t.co/P3ipC9gNya",Sun Aug 26 13:46:56 +0000 2018,-0.5574,0.0,0.833,0.167
432,CNN,"Sen. Jeff Flake remembers John McCain’s deciding vote on the health care bill last year: “It was John, through and… https://t.co/2bK8xTQkcB",Sun Aug 26 13:43:18 +0000 2018,0.4939,0.138,0.862,0.0
433,CNN,"This family has been traveling the globe by sailboat for a decade, homeschooling their children and seeing the worl… https://t.co/aJDV47Teaz",Sun Aug 26 13:31:00 +0000 2018,0.0,0.0,1.0,0.0
434,CNN,"“What the American people should know was that John McCain was a true patriot. A man who loved his country, who wou… https://t.co/qAyryCN4Lt",Sun Aug 26 13:30:49 +0000 2018,0.7717,0.261,0.739,0.0
435,CNN,“I’m going to miss him … It’s tough to imagine a Senate without him. It’s tough to imagine politics without John Mc… https://t.co/BX9NfNZgJ7,Sun Aug 26 13:30:07 +0000 2018,-0.3818,0.0,0.796,0.204
436,CNN,"Sen. Jeff Flake remembers John McCain: “It’s tough to have a voice like that silenced. But this voice for civility,… https://t.co/FRYbmFa5On",Sun Aug 26 13:25:17 +0000 2018,0.128,0.083,0.857,0.06
437,CNN,"Former President Barack Obama remembered Sen. John McCain's dedication to the nation.

""We saw this country as a pl… https://t.co/SynkuVVxOd",Sun Aug 26 13:16:03 +0000 2018,0.0,0.0,1.0,0.0
438,CNN,"French Montana and Adam Levine released a ""Famous"" remix to raise money for an underfunded maternity and children's… https://t.co/XE9ltiwKEW",Sun Aug 26 13:01:04 +0000 2018,0.0,0.0,1.0,0.0
439,CNN,What it tells us that John McCain drank vodka with Hillary Clinton | By Timothy Stanley via @CNNOpinion… https://t.co/yoOYpOIMk9,Sun Aug 26 12:46:08 +0000 2018,0.0,0.0,1.0,0.0
440,BBC News (World),"RT @BBCSport: This man disrespected himself, his wife, the fans and me.""

Boxer Curtis Harper walked out of the ring immediately after the…",Sat Aug 25 11:13:10 +0000 2018,-0.4588,0.0,0.88,0.12
441,BBC News (World),"RT @BBCWorld: ""I still feel she's going to come back to me""

A mother's heartbreak after her daughter was killed in the Kerala floods https…",Sat Aug 25 11:00:40 +0000 2018,-0.8481,0.0,0.728,0.272
442,BBC News (World),"""I still feel she's going to come back to me""

A mother's heartbreak after her daughter was killed in the Kerala fl… https://t.co/bIZNZLQPHC",Sat Aug 25 11:00:25 +0000 2018,-0.8481,0.0,0.709,0.291
443,BBC News (World),"Rohingya girls in danger: Teenage bride, missing daughter, sex worker 

Warning: upsetting content… https://t.co/0MlbyEdQcx",Sat Aug 25 10:35:50 +0000 2018,-0.8779,0.0,0.474,0.526
444,BBC News (World),Rohingya refugees protest Myanmar crackdown anniversary https://t.co/qVVD3XJRQs,Sat Aug 25 10:20:24 +0000 2018,-0.25,0.0,0.75,0.25
445,BBC News (World),Prince death: Singer's family sues doctor over opioid addiction https://t.co/Nuwxv4zcsz,Sat Aug 25 10:17:01 +0000 2018,-0.5994,0.0,0.698,0.302
446,BBC News (World),"Pope Francis begins first papal visit to Ireland in nearly 40 years

Follow live reporting: https://t.co/Y43EdhzsNI… https://t.co/ykRXUbIcl1",Sat Aug 25 09:52:35 +0000 2018,0.0,0.0,1.0,0.0
447,BBC News (World),"RT @BBCBreaking: Pope Francis lands in Ireland

Follow live reporting: https://t.co/ASSLPyq5B9 #PopeInIreland",Sat Aug 25 09:31:06 +0000 2018,0.0,0.0,1.0,0.0
448,BBC News (World),"How Ireland has changed since the last papal visit in 1979

Follow live reporting: https://t.co/Y43EdhR4ci… https://t.co/NQrawaWfTr",Sat Aug 25 09:14:58 +0000 2018,0.0,0.0,1.0,0.0
449,BBC News (World),"Alan ""Bud"" Jackson dies after Isle of Man crash https://t.co/nIF9FCIq2R",Sat Aug 25 08:55:24 +0000 2018,-0.4019,0.0,0.769,0.231
450,BBC News (World),RT @BBCNewsNI: Pope Francis in en route to Dublin. The plane bringing @Pontifex to Ireland left Rome about an hour ago #PopeInIreland https…,Sat Aug 25 07:55:21 +0000 2018,0.0,0.0,1.0,0.0
451,BBC News (World),RT @BBCNews: Elon Musk will no longer take Tesla private https://t.co/Ank9PMrWxK,Sat Aug 25 07:40:02 +0000 2018,-0.296,0.0,0.82,0.18
452,BBC News (World),RT @BBCNews: Egypt hotel deaths: British holidaymakers flown back to UK https://t.co/Zrb1Gi4GOS,Sat Aug 25 07:39:53 +0000 2018,0.0,0.0,1.0,0.0
453,BBC News (World),RT @BBCNews: Christina Carlin-Kraft: Former Playboy model found dead in Pennsylvania home https://t.co/czc8huhzh2,Sat Aug 25 07:39:41 +0000 2018,-0.6486,0.0,0.736,0.264
454,BBC News (World),RT @BBCNews: My first week as a BBC Venezuela correspondent https://t.co/Czti9gLKXU,Sat Aug 25 07:39:17 +0000 2018,0.0,0.0,1.0,0.0
455,BBC News (World),"RT @MartinBashir: Boarding Shepherd One, the Papal plane, from Rome to Dublin ⁦@Pontifex⁩ ⁦⁦@BBCNews⁩ https://t.co/6TfX3HRuOZ",Sat Aug 25 07:03:01 +0000 2018,0.0,0.0,1.0,0.0
456,BBC News (World),Jean-Pierre Bemba 'cannot run for DRC president' https://t.co/rYeAtB6S1t,Sat Aug 25 03:44:27 +0000 2018,0.0,0.0,1.0,0.0
457,BBC News (World),Venezuela nears 'Mediterranean crisis point' https://t.co/rIzSPBixVK,Sat Aug 25 00:24:32 +0000 2018,-0.6249,0.0,0.549,0.451
458,BBC News (World),Obituary: Chicha Mariani and the 42-year search for her grandchild https://t.co/aGKIkVhjKA,Fri Aug 24 23:24:11 +0000 2018,0.0,0.0,1.0,0.0
459,BBC News (World),Uganda's Bobi Wine crisis: The president and the pop star https://t.co/eKg6cHUPZz,Fri Aug 24 23:21:22 +0000 2018,-0.6249,0.0,0.709,0.291
460,CBS News,One of a kind: The remarkable life and times of Senator John McCain https://t.co/3yAf2NXea7 https://t.co/VjVMtY15Pr,Sun Aug 26 13:24:41 +0000 2018,0.7906,0.368,0.632,0.0
461,CBS News,"RT @CBSSunday: John McCain, the military hero who had a long career as a ""maverick"" Republican senator, has died, his Senate office confirm…",Sun Aug 26 13:15:22 +0000 2018,0.0,0.137,0.725,0.137
462,CBS News,"""America and Freedom have lost one of her greatest champions ... And I've lost one of my dearest friends and mentor… https://t.co/V3whFTVVMG",Sun Aug 26 13:00:38 +0000 2018,0.9423,0.486,0.394,0.121
463,CBS News,"John McCain saw himself, like his hero Teddy Roosevelt, as ""the man in the arena"" https://t.co/hB4ENNEcW6 https://t.co/6rXnNz486b",Sun Aug 26 12:00:30 +0000 2018,0.7269,0.289,0.711,0.0
464,CBS News,"""I've had the best life anybody could have ever known. And I want to celebrate my life,"" John McCain said in his fi… https://t.co/CjLtRwx2DD",Sun Aug 26 11:00:32 +0000 2018,0.8481,0.315,0.685,0.0
465,CBS News,"John McCain -- senator, military hero and maverick -- has died at 81 https://t.co/DGakRBXBW7 https://t.co/NbpDsKmrJd",Sun Aug 26 10:00:50 +0000 2018,0.0,0.178,0.644,0.178
466,CBS News,"The life of John McCain, in pictures https://t.co/fLDfZ4HGBG https://t.co/CaGobhR4xP",Sun Aug 26 09:00:50 +0000 2018,0.0,0.0,1.0,0.0
467,CBS News,Senators John McCain and Ted Kennedy were the closest of friends https://t.co/aOKlhiGi7n https://t.co/VrBz6JElH9,Sun Aug 26 08:00:47 +0000 2018,0.4767,0.205,0.795,0.0
468,CBS News,"""In the end, it matters less that you can fight. What you fight for is the real test."" The greatest quotes from Joh… https://t.co/OaJzZUhFLl",Sun Aug 26 07:00:30 +0000 2018,0.0258,0.174,0.656,0.17
469,CBS News,A look at the last moments @60Minutes shared with John McCain https://t.co/l8I8RmqyDH https://t.co/7byaKVMjRX,Sun Aug 26 06:01:01 +0000 2018,0.34,0.179,0.821,0.0
470,CBS News,Arizona Gov. Doug Ducey will select a replacement for John McCain to serve in the Senate until the 2020 election… https://t.co/x7xv3vmL8S,Sun Aug 26 05:00:42 +0000 2018,0.0,0.0,1.0,0.0
471,CBS News,Former Vatican official claims Pope Francis knew of abusive priest and calls for his resignation… https://t.co/ABRCWIbuLf,Sun Aug 26 04:54:30 +0000 2018,-0.6369,0.0,0.781,0.219
472,CBS News,McCain requested Obama and George W. Bush deliver eulogies at funeral https://t.co/mPGFBxKE1Y https://t.co/OAbdbrbSt4,Sun Aug 26 04:45:37 +0000 2018,-0.3612,0.0,0.828,0.172
473,CBS News,"John McCain's death drew heartfelt tributes from former presidents, with Barack Obama saying they shared ""the ideal… https://t.co/JTaSk34uNe",Sun Aug 26 04:11:52 +0000 2018,0.25,0.238,0.605,0.157
474,CBS News,"Watch the @60Minutes report ""John McCain: The Fighter,"" featuring @LesleyRStahl  https://t.co/lIB33Oy75L https://t.co/peuaGTRHLY",Sun Aug 26 03:00:31 +0000 2018,0.0,0.0,1.0,0.0
475,CBS News,"Sen. Lindsey Graham called John McCain ""one of my dearest friends."" They shared a long and storied bond https://t.co/bBJ1k8ikjJ",Sun Aug 26 02:09:51 +0000 2018,0.7184,0.273,0.727,0.0
476,CBS News,BREAKING: Senator John McCain has passed away after a battle with brain cancer. Take a look back at the life of the… https://t.co/RruHbZJZFs,Sun Aug 26 01:34:23 +0000 2018,-0.7906,0.0,0.731,0.269
477,CBS News,7 arrested as protesters gather after Confederate monument toppled https://t.co/uzRUMirc0u https://t.co/nKkYP6SNuJ,Sun Aug 26 01:33:04 +0000 2018,-0.6124,0.0,0.615,0.385
478,CBS News,The lasting friendship of John McCain and Lindsey Graham https://t.co/Slt5DQ3aDt https://t.co/bryzYHbvdi,Sun Aug 26 01:28:07 +0000 2018,0.4404,0.225,0.775,0.0
479,CBS News,Big oil asks government to protect its Texas facilities from climate change https://t.co/hE8hXxWpj0 https://t.co/4UmKKdtGMq,Sun Aug 26 01:18:04 +0000 2018,0.3818,0.167,0.833,0.0
480,The New York Times,"Breaking News: The playwright Neil Simon died at 91. He was a master of Broadway comedy and beyond with hits like ""… https://t.co/km0VlqQu0L",Sun Aug 26 15:57:23 +0000 2018,0.1027,0.181,0.688,0.13
481,The New York Times,"""A great statesman."" ""A skilled, tough politician."" ""A patriot of the highest order."" World leaders react to the de… https://t.co/H1TR2RTuAd",Sun Aug 26 15:50:02 +0000 2018,0.5574,0.174,0.763,0.064
482,The New York Times,"From a prisoner of war in Vietnam to his runs for president and opposition to Trump, these were key moments of John… https://t.co/5hkg1CSpTX",Sun Aug 26 15:45:05 +0000 2018,-0.8126,0.0,0.73,0.27
483,The New York Times,"In @nytopinion,
Op-Ed contributor Adam Grant writes, ""Although it's often said that those who can't do teach, the r… https://t.co/HsjIpkEsb3",Sun Aug 26 15:31:05 +0000 2018,0.3612,0.116,0.884,0.0
484,The New York Times,"In Opinion

Op-Ed contributor Naka Nathaniel writes, ""Last Sunday, I did something that no properly raised Catholic… https://t.co/U34ari5cgM",Sun Aug 26 15:20:04 +0000 2018,-0.296,0.0,0.879,0.121
485,The New York Times,RT @nytpolitics: Reporters and editors at The New York Times had a backstage view of John McCain’s 35 years in Washington as a member of th…,Sun Aug 26 15:15:07 +0000 2018,0.0,0.0,1.0,0.0
486,The New York Times,"Finland, Norway, Denmark, Iceland and Sweden regularly rank among the happiest countries in the world. But that doe… https://t.co/NSBI67F8Ce",Sun Aug 26 15:00:07 +0000 2018,0.3818,0.126,0.874,0.0
487,The New York Times,"The median survival term for glioblastoma, which John McCain learned he had last summer, is 12 to 18 months https://t.co/Y7OXj6h6eM",Sun Aug 26 14:45:05 +0000 2018,0.0,0.0,1.0,0.0
488,The New York Times,"Republican ads show scenes of a violent, anarchic dystopia that they say would result if Democrats take power in Co… https://t.co/s1OjtMuDaX",Sun Aug 26 14:30:07 +0000 2018,-0.5994,0.0,0.83,0.17
489,The New York Times,"Breaking News: An archbishop claimed that Pope Francis was complicit in covering up abuses by a U.S. prelate, cloud… https://t.co/FpfPTrEXtO",Sun Aug 26 14:17:29 +0000 2018,-0.5574,0.0,0.833,0.167
490,The New York Times,"RT @nytimesworld: Follow our live updates as the pope wraps up his visit to Ireland, with activists calling for concrete action to stamp ou…",Sun Aug 26 14:15:04 +0000 2018,0.0,0.0,1.0,0.0
491,The New York Times,"“Being among old growth trees feels as sacred as any cathedral.” Inspired by a poem, @rfremson immersed herself in… https://t.co/Y4uAoxcugI",Sun Aug 26 14:10:02 +0000 2018,0.7003,0.254,0.746,0.0
492,The New York Times,"In his decision to keep Tesla public, Elon Musk cited 4 key factors that ultimately changed his mind. https://t.co/CKcndfVorb",Sun Aug 26 14:00:05 +0000 2018,0.0,0.0,1.0,0.0
493,The New York Times,"In @NYTOpinion, 
Op-Ed contributor Anand Giridharadas writes, ""Even as they give back, American elites generally se… https://t.co/Ur5gKedMtm",Sun Aug 26 13:45:09 +0000 2018,0.0,0.0,1.0,0.0
494,The New York Times,"John McCain will be the 13th former senator to lie in state at the Capitol Rotunda, and will  have a full dress fun… https://t.co/CwKEjXQ8XV",Sun Aug 26 13:30:35 +0000 2018,0.0,0.0,1.0,0.0
495,The New York Times,"A Single Road With Many Names, Traversing Many Worlds https://t.co/BiGNmox7js",Sun Aug 26 13:14:25 +0000 2018,0.0,0.0,1.0,0.0
496,The New York Times,"RT @nytopinion: ""We are a country with a conscience. ... Our values are our strength and greatest treasure."" — John McCain in 2017 https://…",Sun Aug 26 13:05:05 +0000 2018,0.8779,0.359,0.641,0.0
497,The New York Times,Police in Turkey Break Up Mothers’ Weekly Vigil https://t.co/vbbwMeDRFm,Sun Aug 26 12:55:21 +0000 2018,0.0,0.0,1.0,0.0
498,The New York Times,"A new psychological approach targets anxiety, PTSD and other mental disorders with concentrated, intensive therapy https://t.co/ChXvsSDBqD",Sun Aug 26 12:38:02 +0000 2018,-0.1779,0.0,0.892,0.108
499,The New York Times,"""The Happytime Murders"" and ""Puppet Master: The Littlest Reich"" both have puppet casts, but you'd better leave your… https://t.co/i2rUBLMuGn",Sun Aug 26 12:21:58 +0000 2018,0.2617,0.163,0.677,0.161
